Vehicle Type,Distance (km),Is Weekend,Weather Code,Traffic Code,Day of Week,Month,Origin_Bangalore,Origin_Chennai,Origin_Delhi,Origin_Hyderabad,Origin_Jaipur,Origin_Kolkata,Origin_Lucknow,Origin_Mumbai,Origin_Pune,Destination_Bangalore,Destination_Chennai,Destination_Delhi,Destination_Hyderabad,Destination_Jaipur,Destination_Kolkata,Destination_Lucknow,Destination_Mumbai,Destination_Pune,Delayed
1,-0.2781753522456348,0,0,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1.1023396122156914,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.9148263352997235,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.06965945457583225,1,0,1,5,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.37850042902340636,1,0,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0.32221967085339365,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.4280514687912894,1,0,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.06807720838027063,1,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.8815856386344408,0,0,1,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-0.22356208189822632,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.9060804629579826,0,0,1,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,-0.26870271616929176,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0.08029322694866853,0,0,1,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.8051329119757512,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-1.4471052034218195,1,0,1,5,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2,-1.5589953970225134,1,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,-0.002775764230039446,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-1.3574185120192146,1,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-1.6448031690521847,0,0,1,3,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0.6286427022097787,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,-0.8003208093528793,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.6549898811099177,0,0,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.19481576563651,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.025013748145376033,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.08285917924517439,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,-1.1558237532955105,1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.37590894886569254,0,0,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.7020995330642148,0,0,1,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.08648103270054652,1,0,1,5,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1.6272870178618752,0,0,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.04694003657449644,0,0,1,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-0.4848538903835342,1,0,1,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.220623899118952,1,0,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.3645760005197225,0,0,1,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.7812109870654185,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,-1.348031165237643,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-1.6781131534553617,1,0,1,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1495987474649011,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,-1.1496144600272906,1,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6827430552738243,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8441925664058159,0,0,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.008968954760104883,1,0,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.9625271776920392,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.4564636436620133,1,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.4810166992156544,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.44162750865211486,0,0,1,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,-0.34318101126358225,1,0,1,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.1823588873377626,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,1.0918520816909336,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25194590045442444,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.2636593413879052,0,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6937196961284184,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0351132940427511,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.3356956076578583,1,0,1,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0630722295033543,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.11961799233886405,1,0,1,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.6782011207643438,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.3310271730434433,1,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.784799346991923,1,0,1,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-1.2526682195342143,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-1.0789419710280077,1,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.681598790938166,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1.0318766943435358,1,0,1,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,1.3747708205009068,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.3462323043521208,1,0,1,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.12960868585007634,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.8584682158493874,0,0,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.21527935810441978,1,0,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4818272259370033,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0.741664974672628,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1.3315040633039412,0,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.3368714814777998,1,0,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.8715655403089363,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.1769404802049546,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.2787580195146386,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.9237264562377843,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0.9826558840277309,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,-1.3001081928617113,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2102169767435937,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.8060541085214723,1,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.930529164977487,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.8644129895743521,1,0,1,6,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,-0.919118533155153,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.46974129360458594,1,0,1,6,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.1793849966126235,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.3998614083748138,0,0,1,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,-1.1652292568656821,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.6992173778743905,1,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9355501233940945,0,0,1,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.7711358135505677,1,0,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.1645706075448819,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.21134185375571632,0,0,1,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.033897531137180276,0,0,1,2,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.1082478716936746,1,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.6496094013536254,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.22915005583526135,0,0,1,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0.04951630981621599,1,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.9183260235861179,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.5358290806059428,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.4178424161056824,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1.6403033321531675,1,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.8830583515281131,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.7569016633693321,1,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,-0.5211657945725392,0,0,1,3,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.1713356108124362,0,0,1,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0.331839915398677,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.4295700881231448,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.3771670440066746,1,0,1,6,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.3502377548068134,1,0,1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.1036013297178127,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.333066462278125,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.470104863803355,0,0,1,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,-1.4128541319975607,0,0,1,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0.14332662070021956,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0.3884692495401047,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,-0.8324731531405822,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-1.4980494368057196,1,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0.6810306584302093,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.08688281649247671,0,0,1,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.15388696226676915,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,-0.8013729237041394,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,-0.19028465250254722,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,-1.0033937628421186,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.14501864833793476,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,-0.6007164776490345,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.5818088994242837,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.46877381985772243,0,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.7435415598319017,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,-1.0545806002994813,1,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-1.4186845437185438,0,0,1,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.40611028899399815,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.24172594272889752,1,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.009888793670375252,0,0,1,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.6483326593137506,0,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,-0.62890281802027,1,0,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7287971540487024,1,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.5713768289539365,1,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-1.4231447019986285,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,-0.9550350445536914,1,0,1,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0.9711685343154938,0,0,1,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3215253212158964,1,0,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-0.02807588394145244,1,0,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8612208625263157,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.6292862316870278,0,0,1,3,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,-1.5114614001748221,0,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-1.2191602749849506,1,0,1,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.1537631116225504,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.010795863612947043,0,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.782150182835278,0,0,1,4,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.5153741801674856,0,0,1,3,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-1.4051599167395479,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1.115780248124042,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.1355937991877667,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27979614190158053,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.6183296353278893,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0.8225460165449829,0,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1.4822557746639633,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.8804496007124519,1,0,1,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.2432199647465016,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.37060224415686926,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,-1.0739393959348402,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.6821773582462475,1,0,1,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.6675082477417176,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.061424567478149505,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.008956609409255436,1,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.7817695133945565,0,0,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3804990267715597,0,0,1,2,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,-0.6933936872711947,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.154382022799029,0,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3981407085484729,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.2104921033998677,1,0,1,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.1841970125246595,0,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-1.0307590446679447,1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-1.3965719260662985,1,0,1,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.3629113386247382,0,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,-0.13266962288635148,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.47829130997866665,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.4899897455411948,1,0,1,5,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0.9154608904821364,1,0,1,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1.227849743704637,0,0,1,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.6770636108005005,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,-1.5027710947215729,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.9151656420042635,1,0,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0.4237128327845615,0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.793365841956583,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,-1.4090322604283771,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.284483348673547,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0.7387625822223908,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,-1.2522956354155632,1,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.7562746457080836,1,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1.7006993309402876,1,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.4134966789230243,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.1959854610030312,1,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.062195665678008,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,-1.0728282692394393,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.6573759462868739,0,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.540247429903527,1,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.1893537889750658,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3697571501099987,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7076312768046966,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.7500611412802072,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-1.2487907049064697,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.22841239983265182,0,0,1,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.4602203815511572,1,0,1,5,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.4713735972944795,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-1.3937713864069623,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.104834306027374,0,0,1,3,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-0.06346950902483849,1,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.1542384582663282,0,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,1.2857790308724621,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1.3146457602959052,0,0,1,3,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0045264087838852995,1,0,1,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.38218254951481045,1,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1.185040706559128,0,0,1,4,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1.0738270864199195,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.6064262942879257,0,0,1,4,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0.974178589849989,1,0,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.2119563632369822,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.29019453455125677,0,0,1,1,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.15444485539183328,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,-0.3218974811066201,1,0,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.5925987551414176,1,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,-1.3732619060439686,1,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-0.6199760204001021,0,0,1,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.8831800385641317,1,0,1,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.6804355307114109,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.8034077760597802,1,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7830096909711617,1,0,1,5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1.4856691697927769,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.9195234060452382,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,-1.5005872323929248,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,-0.4965791108188622,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
