Shipment ID,Shipment Date,Planned Delivery Date,Actual Delivery Date,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Delay Duration,Shipment Duration,Is Weekend,Weather Code,Traffic Code,Distance_Traffic,Traffic_Weather,Day of Week,Month,Quarter,Origin_Bangalore,Origin_Chennai,Origin_Delhi,Origin_Hyderabad,Origin_Jaipur,Origin_Kolkata,Origin_Lucknow,Origin_Mumbai,Origin_Pune,Destination_Bangalore,Destination_Chennai,Destination_Delhi,Destination_Hyderabad,Destination_Jaipur,Destination_Kolkata,Destination_Lucknow,Destination_Mumbai,Destination_Pune
SHIP017312,2023-02-13,2023-02-18,2023-02-23,3,1.337295482981663,Clear,Light,Yes,1.4990182022940344,0.997530480641832,0,0,1,-0.0236642191192986,-0.5404239141346763,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP017313,2024-02-11,2024-02-16,2024-02-18,0,1.112600055293022,Clear,Light,Yes,0.03147872185540848,0.997530480641832,1,0,1,-0.11781925729047983,-0.5404239141346763,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SHIP017314,2023-11-14,2023-11-19,2023-11-22,2,1.2566355858626637,Fog,Moderate,Yes,0.5206585486682838,0.997530480641832,0,2,2,1.355666852892707,2.720298095879209,1,11,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
SHIP017315,2023-11-13,2023-11-18,2023-11-19,0,1.0319401581740226,Clear,Moderate,Yes,-0.4577011049574668,0.997530480641832,0,0,2,1.1673567765503443,-0.5404239141346763,0,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHIP017316,2023-09-06,2023-09-08,2023-09-17,0,-0.6254286802473222,Rain,Moderate,Yes,3.4557375095455356,-0.7316914319465744,0,1,2,-0.2216312224535771,1.0899370908722663,2,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP017317,2024-05-28,2024-06-05,2024-06-03,0,1.350738799168163,Rain,Moderate,Yes,-1.9252405853960926,2.7267523932302384,0,1,2,1.434531756660021,1.0899370908722663,1,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
SHIP017318,2023-10-22,2023-10-23,2023-10-26,1,-1.1746841701528896,Clear,Light,Yes,0.5206585486682838,-1.3080987361427099,1,0,1,-1.0762692612381453,-0.5404239141346763,6,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHIP017319,2023-02-20,2023-02-21,2023-02-21,0,-1.641359289198529,Clear,Light,No,-0.946880931770342,-1.3080987361427099,0,0,1,-1.2718220328244447,-0.5404239141346763,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SHIP017320,2024-02-15,2024-02-17,2024-02-17,1,-0.7368161572211785,Clear,Light,No,-0.946880931770342,-0.7316914319465744,0,0,1,-0.8927876483917407,-0.5404239141346763,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP017321,2023-10-18,2023-10-22,2023-10-22,1,0.3156034528076707,Clear,Light,No,-0.946880931770342,0.4211231764456965,0,0,1,-0.4517879824275757,-0.5404239141346763,2,10,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP017322,2023-10-28,2023-11-01,2023-11-01,0,0.2656711355435282,Clear,Light,No,-0.946880931770342,0.4211231764456965,1,0,1,-0.47271132424339374,-0.5404239141346763,5,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHIP017323,2024-03-07,2024-03-11,2024-03-14,0,0.7400281495528819,Clear,Light,Yes,0.5206585486682838,0.4211231764456965,0,0,1,-0.2739395769931222,-0.5404239141346763,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
SHIP017324,2023-04-12,2023-04-18,2023-04-19,3,1.588877543043304,Clear,Moderate,Yes,-0.4577011049574668,1.5739377848379674,0,0,2,1.6341082478262856,-0.5404239141346763,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP017325,2024-03-22,2024-03-25,2024-03-29,1,-0.09921887523289762,Clear,Moderate,Yes,1.009838375481159,-0.15528412775043895,0,0,2,0.219368443510588,-0.5404239141346763,4,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP017326,2023-07-18,2023-07-21,2023-07-23,1,-0.22404966839325383,Fog,Light,Yes,0.03147872185540848,-0.15528412775043895,0,2,1,-0.6779210228216093,1.0899370908722663,1,7,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP017327,2023-02-15,2023-02-19,2023-02-23,1,0.6094359351697399,Clear,Light,Yes,1.009838375481159,0.4211231764456965,0,0,1,-0.32866216328064635,-0.5404239141346763,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SHIP017328,2024-02-05,2024-02-08,2024-02-08,0,-0.07041176911896926,Clear,Light,No,-0.946880931770342,-0.15528412775043895,0,0,1,-0.6135415095421691,-0.5404239141346763,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP017329,2024-01-31,2024-02-03,2024-02-04,0,-0.23365203709789661,Clear,Moderate,Yes,-0.4577011049574668,-0.15528412775043895,0,0,2,0.10670429527156773,-0.5404239141346763,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SHIP017330,2023-01-01,2023-01-03,2023-01-03,1,-0.6215877327654652,Clear,Light,No,-0.946880931770342,-0.7316914319465744,1,0,1,-0.8445030134321606,-0.5404239141346763,6,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SHIP017331,2024-03-07,2024-03-10,2024-03-14,0,-0.14338977127425442,Rain,Light,Yes,1.009838375481159,-0.15528412775043895,0,1,1,-0.6441217783499031,0.27475658836879496,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
SHIP017332,2023-08-18,2023-08-21,2023-08-23,1,-0.23173156335696807,Clear,Heavy,Yes,0.03147872185540848,-0.15528412775043895,0,0,3,0.8977675646926887,-0.5404239141346763,4,8,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
SHIP017333,2023-01-22,2023-01-23,2023-01-25,2,-1.4781190212196016,Clear,Heavy,Yes,0.03147872185540848,-1.3080987361427099,1,0,3,-0.6690688397456862,-0.5404239141346763,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
SHIP017334,2024-01-18,2024-01-22,2024-01-25,3,0.2675916092844568,Clear,Light,Yes,0.5206585486682838,0.4211231764456965,0,0,1,-0.47190658032740074,-0.5404239141346763,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SHIP017335,2023-04-28,2023-04-30,2023-05-02,0,-0.4468246223409665,Clear,Heavy,Yes,0.03147872185540848,-0.7316914319465744,0,0,3,0.62737360891904,-0.5404239141346763,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP017336,2023-04-30,2023-05-03,2023-05-05,3,-0.24517487954346795,Rain,Moderate,Yes,0.03147872185540848,-0.15528412775043895,1,1,2,0.0970473682796517,1.0899370908722663,6,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
SHIP017337,2023-04-22,2023-04-25,2023-04-28,0,-0.12418503386496886,Clear,Light,Yes,0.5206585486682838,-0.15528412775043895,1,0,1,-0.6360743391899731,-0.5404239141346763,5,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP017338,2023-07-30,2023-08-02,2023-08-02,3,-0.297027670548539,Clear,Light,No,-0.946880931770342,-0.15528412775043895,1,0,1,-0.7085012916293433,-0.5404239141346763,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SHIP017339,2023-09-09,2023-09-14,2023-09-16,0,0.7861195193351672,Fog,Light,Yes,0.03147872185540848,0.997530480641832,1,2,1,-0.2546257230092902,1.0899370908722663,5,9,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP017340,2024-01-09,2024-01-10,2024-01-12,2,-1.6509616579031718,Clear,Light,Yes,0.03147872185540848,-1.3080987361427099,0,0,1,-1.2758457524044098,-0.5404239141346763,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SHIP017341,2023-01-03,2023-01-07,2023-01-12,2,0.6766525161022394,Clear,Light,Yes,1.4990182022940344,0.4211231764456965,0,0,1,-0.3004961262208913,-0.5404239141346763,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SHIP017342,2024-02-17,2024-02-18,2024-02-20,3,-1.1612408539663897,Clear,Heavy,Yes,0.03147872185540848,-1.3080987361427099,1,0,3,-0.2707206013291502,-0.5404239141346763,5,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
SHIP017343,2023-06-22,2023-06-23,2023-06-27,2,-1.3571291755411026,Clear,Moderate,Yes,1.009838375481159,-1.3080987361427099,0,0,2,-0.8348460864402446,-0.5404239141346763,3,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP017344,2023-11-22,2023-11-23,2023-11-24,2,-1.6970530276854572,Rain,Light,Yes,-0.4577011049574668,-1.3080987361427099,0,1,1,-1.2951596063882418,0.27475658836879496,2,11,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SHIP017345,2024-03-01,2024-03-07,2024-03-07,0,1.5831161218205183,Clear,Light,No,-0.946880931770342,1.5739377848379674,0,0,1,0.07934300212780566,-0.5404239141346763,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHIP017346,2023-10-05,2023-10-11,2023-10-16,3,1.5274223833335903,Clear,Heavy,Yes,1.4990182022940344,1.5739377848379674,0,0,3,3.1092038458414586,-0.5404239141346763,3,10,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SHIP017347,2023-09-18,2023-09-21,2023-09-21,0,-0.2989481442894676,Clear,Light,No,-0.946880931770342,-0.15528412775043895,0,0,1,-0.7093060355453363,-0.5404239141346763,0,9,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
SHIP017348,2023-11-23,2023-11-28,2023-11-28,0,1.2451127434170923,Clear,Light,No,-0.946880931770342,0.997530480641832,0,0,1,-0.0622919270869627,-0.5404239141346763,3,11,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SHIP017349,2023-05-14,2023-05-16,2023-05-16,1,-0.92118163635032,Clear,Light,No,-0.946880931770342,-0.7316914319465744,1,0,1,-0.970043064327069,-0.5404239141346763,6,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
SHIP017350,2023-11-24,2023-11-25,2023-11-25,0,-1.5971883931571722,Clear,Light,No,-0.946880931770342,-1.3080987361427099,0,0,1,-1.2533129227566058,-0.5404239141346763,4,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP017351,2024-02-07,2024-02-10,2024-02-11,2,-0.31239146047596744,Rain,Light,Yes,-0.4577011049574668,-0.15528412775043895,0,1,1,-0.7149392429572874,0.27475658836879496,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP017352,2024-01-19,2024-01-21,2024-01-22,3,-0.565893994278537,Clear,Moderate,Yes,-0.4577011049574668,-0.7316914319465744,0,0,2,-0.17173709966201098,-0.5404239141346763,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SHIP017353,2023-06-10,2023-06-12,2023-06-12,3,-0.782907527003464,Clear,Light,No,-0.946880931770342,-0.7316914319465744,1,0,1,-0.9121015023755729,-0.5404239141346763,5,6,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SHIP017354,2023-09-28,2023-10-03,2023-10-09,3,1.2067032685985213,Rain,Moderate,Yes,1.9881980291069097,0.997530480641832,0,1,2,1.3138201692610707,1.0899370908722663,3,9,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
SHIP017355,2023-04-02,2023-04-03,2023-04-05,3,-1.1151494841841043,Clear,Heavy,Yes,0.03147872185540848,-1.3080987361427099,1,0,3,-0.21277903937765408,-0.5404239141346763,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHIP017356,2023-10-27,2023-11-02,2023-11-04,2,1.4410010649918052,Fog,Light,Yes,0.03147872185540848,1.5739377848379674,0,2,1,0.019791952344323512,1.0899370908722663,4,10,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
SHIP017357,2023-11-05,2023-11-10,2023-11-10,3,0.8783022588997379,Clear,Light,No,-0.946880931770342,0.997530480641832,1,0,1,-0.21599801504162608,-0.5404239141346763,6,11,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SHIP017358,2023-10-06,2023-10-07,2023-10-09,0,-1.6010293406390292,Clear,Heavy,Yes,0.03147872185540848,-1.3080987361427099,0,0,3,-0.8235796716163426,-0.5404239141346763,4,10,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
SHIP017359,2023-12-08,2023-12-13,2023-12-13,0,0.882143206381595,Clear,Light,No,-0.946880931770342,0.997530480641832,0,0,1,-0.21438852720964008,-0.5404239141346763,4,12,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
SHIP017360,2023-03-22,2023-03-25,2023-03-27,3,-0.23365203709789661,Clear,Light,Yes,0.03147872185540848,-0.15528412775043895,0,0,1,-0.6819447424015742,-0.5404239141346763,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SHIP017361,2023-08-17,2023-08-20,2023-08-24,1,0.12931749993760067,Clear,Moderate,Yes,1.009838375481159,-0.15528412775043895,0,0,2,0.4108974955169225,-0.5404239141346763,3,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SHIP017362,2023-11-09,2023-11-15,2023-11-17,0,1.485171961033162,Rain,Moderate,Yes,0.03147872185540848,1.5739377848379674,0,1,2,1.5471959048990414,1.0899370908722663,3,11,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SHIP017363,2023-11-17,2023-11-20,2023-11-20,0,-0.15683308746075433,Clear,Light,No,-0.946880931770342,-0.15528412775043895,0,0,1,-0.6497549857618542,-0.5404239141346763,4,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SHIP017364,2023-12-13,2023-12-16,2023-12-19,3,-0.060809400414326475,Clear,Light,Yes,0.5206585486682838,-0.15528412775043895,0,0,1,-0.6095177899622041,-0.5404239141346763,2,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP017365,2023-09-08,2023-09-09,2023-09-09,0,-1.4473914413647446,Clear,Light,No,-0.946880931770342,-1.3080987361427099,0,0,1,-1.1905428973091516,-0.5404239141346763,4,9,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SHIP017366,2023-05-08,2023-05-14,2023-05-16,1,1.4966948034787333,Clear,Heavy,Yes,0.03147872185540848,1.5739377848379674,0,0,3,3.0705761378737946,-0.5404239141346763,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP017367,2023-03-15,2023-03-17,2023-03-19,3,-0.7272137885165358,Clear,Light,Yes,0.03147872185540848,-0.7316914319465744,0,0,1,-0.8887639288117758,-0.5404239141346763,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP017368,2023-04-24,2023-04-28,2023-04-28,3,0.5479807754600261,Clear,Light,No,-0.946880931770342,0.4211231764456965,0,0,1,-0.3544139685924224,-0.5404239141346763,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP017369,2023-02-24,2023-02-25,2023-02-26,3,-1.7066553963900999,Clear,Moderate,Yes,-0.4577011049574668,-1.3080987361427099,0,0,2,-1.1277728718616973,-0.5404239141346763,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SHIP017370,2023-02-26,2023-03-02,2023-03-04,2,0.3194444002895278,Rain,Moderate,Yes,0.03147872185540848,0.4211231764456965,1,1,2,0.5702367908835368,1.0899370908722663,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP017371,2024-01-20,2024-01-21,2024-01-24,0,-1.199650328784961,Rain,Light,Yes,0.5206585486682838,-1.3080987361427099,1,1,1,-1.0867309321460543,0.27475658836879496,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SHIP017372,2023-10-26,2023-10-29,2023-11-04,0,0.10819228878738654,Rain,Light,Yes,1.9881980291069097,-0.15528412775043895,0,1,1,-0.5387003253548199,0.27475658836879496,3,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SHIP017373,2024-01-17,2024-01-18,2024-01-24,2,-1.6567230791259575,Rain,Moderate,Yes,1.9881980291069097,-1.3080987361427099,0,1,2,-1.0859261882300613,1.0899370908722663,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SHIP017374,2023-09-08,2023-09-12,2023-09-16,1,0.5979130927241686,Fog,Heavy,Yes,1.009838375481159,0.4211231764456965,0,2,3,1.9407156798196195,4.350659100886151,4,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SHIP017375,2024-01-09,2024-01-11,2024-01-14,3,-0.45258604356375215,Rain,Heavy,Yes,0.5206585486682838,-0.7316914319465744,0,1,3,0.620130913675103,1.9051175933757376,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP017376,2023-09-01,2023-09-02,2023-09-03,0,-1.351367754318317,Clear,Moderate,Yes,-0.4577011049574668,-1.3080987361427099,0,0,2,-0.8300176229442866,-0.5404239141346763,4,9,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP017377,2023-05-15,2023-05-20,2023-05-24,2,1.1798166362255214,Clear,Light,Yes,1.009838375481159,0.997530480641832,0,0,1,-0.08965322023072476,-0.5404239141346763,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP017378,2023-04-30,2023-05-02,2023-05-02,0,-0.7195318935528215,Clear,Light,No,-0.946880931770342,-0.7316914319465744,1,0,1,-0.8855449531478038,-0.5404239141346763,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SHIP017379,2023-10-25,2023-10-30,2023-11-03,0,0.9858487883917372,Clear,Moderate,Yes,1.009838375481159,0.997530480641832,0,0,2,1.1287290685826803,-0.5404239141346763,2,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP017380,2024-04-22,2024-04-25,2024-04-26,1,-0.05504797919154081,Clear,Moderate,Yes,-0.4577011049574668,-0.15528412775043895,0,0,2,0.2563866636462661,-0.5404239141346763,0,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SHIP017381,2023-12-08,2023-12-14,2023-12-16,3,1.4006711164323056,Fog,Light,Yes,0.03147872185540848,1.5739377848379674,0,2,1,0.0028923301084704694,1.0899370908722663,4,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP017382,2023-04-06,2023-04-07,2023-04-17,1,-1.6644049740896716,Rain,Heavy,Yes,3.9449173363584102,-1.3080987361427099,0,1,3,-0.9032493192996498,1.9051175933757376,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHIP017383,2023-07-22,2023-07-27,2023-07-28,2,0.8879046276043807,Clear,Moderate,Yes,-0.4577011049574668,0.997530480641832,1,0,2,1.0466451891513942,-0.5404239141346763,5,7,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
SHIP017384,2023-10-16,2023-10-20,2023-10-27,3,0.7285053071073105,Clear,Heavy,Yes,2.477377855919785,0.4211231764456965,0,0,3,2.104883438682192,-0.5404239141346763,0,10,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SHIP017385,2023-06-29,2023-07-03,2023-07-05,1,0.6766525161022394,Fog,Light,Yes,0.03147872185540848,0.4211231764456965,0,2,1,-0.3004961262208913,1.0899370908722663,3,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SHIP017386,2024-04-17,2024-04-20,2024-04-21,1,0.10243086756460087,Clear,Moderate,Yes,-0.4577011049574668,-0.15528412775043895,0,0,2,0.38836466586911844,-0.5404239141346763,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SHIP017387,2023-03-30,2023-03-31,2023-04-03,2,-1.186207012598461,Fog,Moderate,Yes,0.5206585486682838,-1.3080987361427099,0,2,2,-0.6916016693934903,2.720298095879209,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP017388,2023-05-05,2023-05-08,2023-05-08,3,0.01408907548188725,Clear,Light,No,-0.946880931770342,-0.15528412775043895,0,0,1,-0.578132777238477,-0.5404239141346763,4,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
SHIP017389,2024-03-29,2024-03-31,2024-04-03,3,-0.6407924701747507,Fog,Moderate,Yes,0.5206585486682838,-0.7316914319465744,0,2,2,-0.23450712510946511,2.720298095879209,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP017390,2023-03-11,2023-03-14,2023-03-14,1,-0.05504797919154081,Clear,Light,No,-0.946880931770342,-0.15528412775043895,1,0,1,-0.607103558214225,-0.5404239141346763,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SHIP017391,2023-07-23,2023-07-24,2023-07-24,3,-1.5952679194162436,Clear,Light,No,-0.946880931770342,-1.3080987361427099,1,0,1,-1.2525081788406127,-0.5404239141346763,6,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SHIP017392,2024-02-24,2024-02-27,2024-03-01,2,-0.3104709867350389,Clear,Light,Yes,0.5206585486682838,-0.15528412775043895,1,0,1,-0.7141344990412943,-0.5404239141346763,5,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
SHIP017393,2023-03-15,2023-03-18,2023-03-21,3,0.17924981720174316,Fog,Moderate,Yes,0.5206585486682838,-0.15528412775043895,0,2,2,0.4527441791485586,2.720298095879209,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
SHIP017394,2023-01-08,2023-01-09,2023-01-10,0,-0.9922391647646767,Clear,Moderate,Yes,-0.4577011049574668,-1.3080987361427099,1,0,2,-0.5290433983629038,-0.5404239141346763,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SHIP017395,2024-01-08,2024-01-11,2024-01-13,0,-0.1318669288286831,Clear,Heavy,Yes,0.03147872185540848,-0.15528412775043895,0,0,3,1.023307615587597,-0.5404239141346763,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
SHIP017396,2024-05-01,2024-05-02,2024-05-02,1,-1.1881274863393896,Clear,Light,No,-0.946880931770342,-1.3080987361427099,0,0,1,-1.0819024686500962,-0.5404239141346763,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
SHIP017397,2023-03-18,2023-03-23,2023-03-24,1,1.1394866876660217,Clear,Moderate,Yes,-0.4577011049574668,0.997530480641832,1,0,2,1.2574880951415606,-0.5404239141346763,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP017398,2024-02-07,2024-02-10,2024-02-10,0,-0.27782293313925344,Clear,Light,No,-0.946880931770342,-0.15528412775043895,0,0,1,-0.7004538524694133,-0.5404239141346763,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
SHIP017399,2023-04-17,2023-04-21,2023-04-27,1,0.2042159758338144,Clear,Moderate,Yes,1.9881980291069097,0.4211231764456965,0,0,2,0.47366752096437664,-0.5404239141346763,0,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
SHIP017400,2023-01-25,2023-01-26,2023-01-27,2,-1.6336773942348148,Clear,Moderate,Yes,-0.4577011049574668,-1.3080987361427099,0,0,2,-1.0666123342462293,-0.5404239141346763,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SHIP017401,2023-01-10,2023-01-14,2023-01-14,0,0.7611533607030959,Clear,Light,No,-0.946880931770342,0.4211231764456965,0,0,1,-0.2650873939171992,-0.5404239141346763,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP017402,2023-05-24,2023-05-25,2023-05-27,3,-1.52036944352003,Clear,Heavy,Yes,0.03147872185540848,-1.3080987361427099,0,0,3,-0.7221819382012243,-0.5404239141346763,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SHIP017403,2023-02-17,2023-02-18,2023-02-22,0,-1.7181782388356712,Rain,Moderate,Yes,1.009838375481159,-1.3080987361427099,0,1,2,-1.1374297988536135,1.0899370908722663,4,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SHIP017404,2023-01-06,2023-01-07,2023-01-07,2,-1.5011647061107443,Clear,Light,No,-0.946880931770342,-1.3080987361427099,0,0,1,-1.2130757269569556,-0.5404239141346763,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SHIP017405,2023-03-15,2023-03-16,2023-03-17,3,-0.9883982172828195,Clear,Moderate,Yes,-0.4577011049574668,-1.3080987361427099,0,0,2,-0.5258244226989318,-0.5404239141346763,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
SHIP017406,2024-04-26,2024-04-30,2024-05-01,2,0.6382430412836683,Clear,Moderate,Yes,-0.4577011049574668,0.4211231764456965,0,0,2,0.8374117709932136,-0.5404239141346763,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHIP017407,2023-01-26,2023-01-29,2023-01-29,1,-0.09921887523289762,Clear,Light,No,-0.946880931770342,-0.15528412775043895,0,0,1,-0.6256126682820641,-0.5404239141346763,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP017408,2023-12-26,2023-12-30,2023-12-30,3,0.5940721452423114,Clear,Light,No,-0.946880931770342,0.4211231764456965,0,0,1,-0.3351001146085904,-0.5404239141346763,1,12,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SHIP017409,2023-04-28,2023-05-03,2023-05-06,3,1.016576368246594,Rain,Heavy,Yes,0.5206585486682838,0.997530480641832,0,1,3,2.4670182008790427,1.9051175933757376,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SHIP017410,2023-03-22,2023-03-23,2023-03-25,3,-1.5914269719343865,Clear,Light,Yes,0.03147872185540848,-1.3080987361427099,0,0,1,-1.2508986910086266,-0.5404239141346763,2,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SHIP017411,2023-12-10,2023-12-12,2023-12-14,0,-0.4506655698228236,Clear,Heavy,Yes,0.03147872185540848,-0.7316914319465744,1,0,3,0.622545145423082,-0.5404239141346763,6,12,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
